subject_ids,file_name,annotation_text,special_ratio,majority_vote
11908619,gri_2003_m_46_b05_f15_006.jpg,"[unclear][/unclear]I have finished my small still life and am tinkering about with the frame!   I shall work on the coutre-jons on this afternoon - I am doing a little washing in between writing this and hope to do some gardening before lunch.  I have to take the compost from the orchard as the ""pit"" is quite full.
I hope that you enjoy Blunt and the dinner on Tuesday - you must tell me all about it - and all the gossip!  I would like to come to your lecture on Cubism - Cushion!
It is a lovely March day, windy sunny and quite mild - the japonica is coming out!
I am loving to see you - write telling me dates of departure.
I love you.
Sylvia
P.s. I will bring my meat but eggs will be [unclear]many fewer/[/unclear] S.",0,FALSE
11908622,gri_2003_m_46_b05_f15_007.jpg,"Pett 4.3.52

Dearest Lawrence,
Just a note to say that
Tiny has got a seat for me on the morning 'bus on Thursday. George says
I can go to Hurstpierpoint by 'bus
which saves and that she will
pick me up coming back. I expect I will
'phone her and make an arrangement tomorrow for either the 11th,
12th or 14th!
Vivian Leigh acted so well, as
did the rest of the cast, and
her makeup was so good, the
violence seemed so terrible - that
the film was most affecting - nevertheless I should very much like
to see it again - Clifford has been
explaining the symbolism to me - it
is extremely subtle and pleasing",0,FALSE
11908623,gri_2003_m_46_b05_f15_008.jpg,"and [unclear]C's[/unclear] favourite theme - Love & Death
the sound track is far too noisy
we are all agreed - so that the 
sounds that matter are quite lost.
I like your new covered dish.
Such things are excellent for
keeping one's dinner hot. It
is like the ones Grannie had. I 
used to take the handles off and 
pretend they were irons when I was little.
I like Zadkine, you must 
tell me all about it! I'm glad
you have lectures at the Tate in 
April.
I am working on my large still
life. I have not worked on it as
hard as I'd hoped. I haven't 
felt too strong the last 2 days - 
headache and backache - the usual,
but I shall be better tomorrow.
I hope you have a nice time today
and enjoy Westcliff on Wednesday.
I love you
Sylvia",0,FALSE
11908626,gri_2003_m_46_b05_f15_009.jpg,"Ditchling 12.3.52
Dearest Lawrence
I hope that your lectures went well yesterday - and you were not too tired when your returned from Petersfield - I am glad that you will be staying at Wimbledon to-night as that will mean that you will not be so late. I was so sorry not to come to your lecture. But I think you were right in advising me to come here. Travelling with John was pleasant and I didn't think of my health. I'm so sorry that Magda is not well - They are like the lovers in Cocteau's ""Love Eternal""! but I hope they'll be more fortunate. John said had I seen Stella Stein's work - he thought it superb - I think I have the adjective right! He said that you didn't think very highly of it. He gave me some very useful hints about priming and treating old Canvases.",0,FALSE
11908630,gri_2003_m_46_b05_f15_011.jpg,"I arrived here in good time and rang up to find all in and welcoming. I felt rather rotten yesterday, aching and shivering - But was spoiled yesterday with excellent omelette supper - whiskey and hot bath. I had breakfast in bed and stayed there until 12 noon! I feel much better to-day. Still a little tired - and a bit sniffy but much improved.
It was so good to see you even for so short a time; and I look forward with impatience to the 23rd though I hope as I have so much to do the time will pass very quickly.
I am staying on to-night - Georgie seems to want me to. I am glad to it is restful and they are very kind. Though I am looking forward to getting back to my large Still-life - I shall work in the garden and paint, but try to ""take things easy"" as I still feel so very tired.
I have no news or course! I will write and tell you any when I get back. I think I am going to a local dramatic production",0,FALSE
11908632,gri_2003_m_46_b05_f15_012.jpg,"Pett

14-3-52

Dearest Lawrence,

Thank you for your letter card, as you see all my poems have broken down! Very soon I shall be obliged to buy one! You will have had one letter by now which will have answered most of your questions! I had hoped to write this to catch the 4.30 post but I seemed to have a spate of odd jobs and shopping and so I did not have time. Also lunch was late and poor Mrs Owens in bed with fibrositis and so we did not finish washing up to 3 o'clock. I have not painted today but have brought everything down and have been looking at the pictures - Clifford is kindly bringing in some grapes tonight so that I hope",0,FALSE
11908634,gri_2003_m_46_b05_f15_013.jpg,"2 that I can finish it over the week-end.
I stayed with the Greenwoods a day longer and against my better judgement mainly because of the cold - my cold - it was a mistake - John was very sour. George was nice however, and gave me two dresses which no longer suit her - one is navy and white line which suits me very well, the other is stone colour and nigger jersey (wool) and I don't really like myself in brown. However it is smart and useful. Everyone has admired my hat.
I'm so glad that your lectures went well - I hope Banstead did too. I don't understand what you glimpsed at Petersfield - it looks like ""exh.""? Have you been exhibiting?!!
I'm glad about Athene - that sounds interesting.
By the way don't forget to chivy that vile parsons.
I am delighted to hear that you have no cold - mine is nearly gone",0,FALSE
11908636,gri_2003_m_46_b05_f15_014.jpg,"3 now - unfortunately Clifford has one
and feels rather as I did - we
think it cannot be wise as that
had not really developed on Monday
and it is too long ago as he only
started his last night - It is a great
pity that he has to go out today
as there is a frightful east wind. So
I have not worked in the garden.
I have noticed though that some beans
have come through. I shall plant a few
more to finish the row.
Tiny has Miss Peace to tea - she (T)
is very gloomy again, but I say how
wonderful you are and how I enjoyed
my stay. Indeed you are wonderful,
my gentle Lion - so kind and loving,
so brilliant and handsome, with
the bluest eyes and most golden hair
in the world, so elegant and 
charming, always courteous!
I love you and long to see you again - I
must however work hard now I
am back to get in the seeds",0,FALSE
11908638,gri_2003_m_46_b05_f15_015.jpg,"and do my quota of painting
Since Tiny has had tea with Miss Peace
she has cheered up ! It was so deadly
Miss P. tried to persuade T to have
a social in the Hall with tables and 
things - to bring the congregation together!
she said of course she didn't enjoy
these things but she and ""Winnie""
would can! You've seen the congregation - you - seen the hall - Well!
The one bright spot in the last day at
Ditchling (!) was that i flipped
through a copy of ""Ester Waters"" _ as
it is a DO'S book _ and 
ended by becoming so enthralled that
I quite forgot the time. I missed
my train - but as i had it with
me i bore the tedium of the
slow train with equanimity.
I have no other news, buy how
I love you.  Dearest Lawrence I
long to see you again
I love you
Sylvia -.

",0,FALSE
11908640,gri_2003_m_46_b05_f15_016.jpg,"16-3-52
Pett
Dearest Lawrence,
Thank you for your letter--though it
was more tantalizing than informative--
as like the savage, you seemed to think
it enough to have your activities to
evoke them!  There was one piece of
news which I forgot to tell you in my
last letter--that a congregational minister
(!) is to come to the Village Hall to
talk of ""Art and the Common Man""
and MIss Shears asked me to chair it!
I rang her up, and declined the honour
ephusively (!) As I am sure that I
could not have forborn to insult the
speaker in every capacity!
So far I have not done much in the
garden.  I think I shall tomorrow
though I might put in some seeds
today.  So far I have only picked
broccoli, inspected my beans coming
up and transplanted some seedlings.",0,FALSE
11908644,gri_2003_m_46_b05_f15_018.jpg,"3   Clifford has had such a horrid cold
he has been in bed yesterday and today.  I think he has particularly
enjoyed today!  Tiny luckily got a
loccum.
Caucasian means only white people
not black, yellow, or red.  I think
I told you wrong!
Tiny and I went to the play as
you know and wished you were with
us.  Tiny guessed ""who dun it"" I
must say I hadn't ""the foggiest""
It was quite an
embarras de rucliesse-the players
ought to have been rather embarrassed
as they didn't all know their
lines-but there was a comic-
postman charlady, writer, artist
(the latter man and wife called Battie
and living in ""The Belfry"")  Transvestite
aristocrat servant girl, and
nurse!!  The lot, as you would
say--Tiny and I kept the whole",0,FALSE
11908647,gri_2003_m_46_b05_f15_019.jpg,"4.

thing going by 'hoots' of unbridled laughter, for which we were almost personally thanked.

Have you thought of anything for ""Britannia and Eve"" yet?

When is your last Banstead lecture? Shall I be able to come to one? You must tell me how your Tate lectures go. I'm Savaging on Thursday!

I wonder what kind of dinner-party you had with Nina and Richard - poor F. Cordell - I'm rather sorry for him. I hope Magda is better now.

I love you, my poet. Your image is ever before me, elegant and Masterful! You charming creature!

I love you
Sylvia",0,FALSE
11908649,gri_2003_m_46_b05_f15_020.jpg,"Pett 18.3.52

Dearest Lawrence
What a splendid letter -poems drawings and news - I do like the ""cutting""
from ""Lion News & Review"" Dandy looks
very lion standing before his home!
I am sleeping very well on the whole - 
I find it better not to read in bed,
otherwise I read too long and become
overtired - I seem to sleep better if I
settle down at once. Clifford's cold is
still rather bad - he should not have
lectured yesterday really - he is staying
in bed today. However he is better.
There is very little to do with the dresses
G. gave me - zip of one, shoulderpads
of the other. I must read ""The Princess""
I read only bits of it long ago.
How did you like the exh: you designed
does it please? I wonder if it is influential -! I expect with the few
with brains.",0,FALSE
11908651,gri_2003_m_46_b05_f15_021.jpg,"2.
Turnbull sounds nice - I don't suppose he'd like my kind of thing - but I agree with his idea!
I'm so glad that your lectures are so successful - looking as she does Mrs. Cregan deserves to be unpopular - by dressing in so slovenly and informal a manner she makes her lectures appear elementary and unimportant. My poor Lion I hope you will not be too tired with all those lectures - though I am delighted that you have them. Have you an N.G. public one on Saturday? Whatever are the 3 on Wednesday - I know Banstead! Am I to come on Sunday? or should I come on Saturday evening as I have a railway return? that would make for a nice restful Sunday? Or can you not have me at all? I hope you can - but shall quite understand if not.
Your poem delights me - I shall read it in bed to-night! The second verse is particularly nice - She",0,FALSE
11908653,gri_2003_m_46_b05_f15_022.jpg,"3 use of ""Also"" at the beginning of the
last line of the first seems a little
limp - I am not quite sure? I
shall read it several times more.
I have now got in all the important seeds - the seeds that must
be in. I have others of course but
they can go in later- for instance
more peas and lettuces. I have
only to put in another row of [unclear]Broccoli[/unclear]
(P.S.) and some more Brussels sprouts
in the seedbed- and perhaps I
should have some cabbage! The
hens are being kept in now -
much to my relief as the beans
are coming on nicely. Everywhere
daffodils are opening, violets and
primroses- the fruit trees remain
wintery. The weather is perfect -
wet and mild - with some sun.
I have nearly finished my large
still life, I have to do the base
of the cupid - which is not quite
finished and various little",0,FALSE
11908655,gri_2003_m_46_b05_f15_023.jpg,"corrections.  I think it is an interesting
one--but I shall 'rest' couture-jour
things for a bit as they are such hard
work!  I hope to start on the
still life with Sunderland jugs tomorrow.  That will take some time I think
as Clifford is nearly always working
in the library.
I will write again.  I must do
as much painting as I can before
going to the post.
I am longing to do a portrait of my Lion.
I love you.
Sylvia",0,FALSE
11908657,gri_2003_m_46_b05_f15_024.jpg,"Pett 19.3.52
Dearest Lawrence,
I have bought a new pen-holder from Mrs. Mercer when I went to buy some more seeds - I have put in it the pen you gave me - it is a great relief!
My next social activity is to judge a competition of ""pull-on"" hats for the W.I. on Friday - as a special favour to the Miss Hutchinsons - who are now extremely friendly. In the evening I go round to the Savages - they seem to like me - and I begin to feel sentimental about them!
I have still the finishing touches to do for my still-life with cupid - I shall call it ""Still-Life in the Dining-Room"", For today I worked on my Still-Life of Clifford's Sunderland jugs with my cup upturned. I have drawn it in very carefully with terre vert and started the background, the mirror frame and the reflection of the landscape, which I think makes a more charming picture than the reflection of my cardigan! Clifford is delighted that I should be painting his jugs and is most interested.",0,FALSE
11908659,gri_2003_m_46_b05_f15_025.jpg,"His cold is a little better but going
out lecturing irritates his throat at
last night he was kept awake a
good deal of the night coughing.
We shall very much look forward
to your lecture on films!  I hope you
have a pleasant interview with Iris--yes
do let me know the upshot.  I'm also
glad that you have not forgotten Tiny's
article!  I shall look forward to that
very much.
The question mark after Mr. Smith's statement makes it a bit equivocal doesn't
it?  I hope I shall come to a lecture
soon.  I expect you are travelling home
or to Wimbledon now--it is 10:30.
I do hope you are not too warm--
for you said that you had 3 lectures
today.  My Lion is a lion, about town!
I wonder if you have read ""street car"" yet?
The Gilbert and Sullivan book sounds interesting.  I am reading George's China book
again now.  It has been praised by C.
Connoly--savage emphases the last
syllable but one.
I so much look forward to
reading your new poem.",0,FALSE
11908661,gri_2003_m_46_b05_f15_026.jpg,"3.
I thought I had such a lot to say,
but I suppose I am tired now - I
can't remember all the things I wanted to ask you - have you heard from
Parsons by the way?
Do tell me about your lectures. Have
you heard any news of John and Magda?
Look after yourself - dearest one - try not
to get [unclear]overtired[/unclear] how I long to see you
and wonder when I shall - [unclear]I'm getting[/unclear]
""Magdelan"" I must go to bed!
Dear one - I hope to see you soon
I love you
Sylvia
.",0,FALSE
11908664,gri_2003_m_46_b05_f15_027.jpg,"Pett 20.3.52

Dearest Lawrence,
How pleasing to find your Ward article
in Art News - but did you see A. Redpath's
drawing! Heavens - what next! It
looks like debased Freud (L.) if such
a thing could be!
As you have so many Lectures on
Saturday and travelling on Sunday is
Hell - what about my coming on
Monday or even Tuesday if that suits
you better - I could catch the 10.10
in comfort and arrive about 12.0.
I think this would suit me better as
I might finish - or at least nearly
finish my essay of Sunderland jugs
which is going well, and put in the
test of the seeds. I am very pleased
with my large Still life - but
fool that I am -, I have exceeded
the size of the frame - painting
right up to the edge of the linen!",0,FALSE
11908666,gri_2003_m_46_b05_f15_028.jpg,"Tiny sends her love and says to be
a good boy! She added ""If poss"":
(Bloom influence I expect!)
Clifford seems better. I've really
no other news. I love you - I
hope soon to hear all your adventures.
I say, I hope you have got back
my things from Bourlets or they will
cost so much - it seems such a waste
of money.
I love you
Sylvia
",0,FALSE
11908668,gri_2003_m_46_b05_f15_029.jpg,"Pett
20.3.52

Dearest Lawrence,
Saturday and Sunday seem the
worst possible days to travel as I
feared. The only [unclear]train[/unclear] on Sunday that
is near a Pett bus is 4.48 I
could get out at London bridge I think
and you could, perhaps, be so kind as
to meet me at Blackheath Station;
that would be about, 7.0 or so, I could
of course come by bus but it would
not make much difference as it would
have to be the 2.20. On Saturday I
could catch the 10.7 the 11.7 or
the 2.07 which gets in at 3.58 or
the 5.07 which gets in at 7.35. Let
me know what you think.
I must now try to catch the
post.
Sylvia.",0,FALSE
11908671,gri_2003_m_46_b05_f15_030.jpg,"Pett 29.3.52
Dearest Lawrence,
I hope my lion is cosily indoors
in this bitter weather - here we have
a gale and a blizzard - don't forget
to cream your face!
Tiny is at Littlehampton so I 
was quite wrong! she will have to come
back on Monday as she has a meeting
Clifford has supper charmingly laid
with the best silver and glass on the
round table in the library. He had
expected me earlier and so had had
his but we drank sherry and cider. 
The wind was worrying round the house
all night like a dog fight - so 
I did not sleep very well, but Clifford 
did not wake so I slept until
8.30! I resent so much being parted",0,FALSE
11908673,gri_2003_m_46_b05_f15_031.jpg,"2. It seems so silly - sometimes I don't think I care for anyone else. It was so nice to catch a last glimpse of you smiling at the 'bus station. It was a fairly comfortable journey - not too stuffy and fairly warm - though in that seat the light is not good enough to read by, and a fat man dressed all in leather sat beside me at Lewisham.
Clifford has gone up to town to see Maire - he is asked to supper to meet Hans Loenfeld (spelling?) the American sexologist and his wife. 
There are two interesting looking articles in the Listener I see - one on the 3rd Earl of Shaftesbury as a Romantic! The other about English culture americanised by Connolly - I should like your opinion on that!
Clifford says he will help with the Cocteau - but he seems far too involved in all his own affairs to",0,FALSE
11908675,gri_2003_m_46_b05_f15_032.jpg,"3 take much interest in other people's ideas
however, I expect he may be more interested later. I miss my Lion,
my dear Dandy very much - and wish
you were here - though I think you
would find it too cold!
I am working in the library which
is not very warm in spite of the central
heating - I have been struggling with
the lettering on the jug which I have
now finished - and the patterns in the
reflection - I have now to put the
lustre and colour on the body of
the jug.
I hope the family dinner went off 
nicely. Tell me all the news!
PL.M.A. has been sent to Tiny -
I will send it to you on Monday
having read it!
Look after yourself now - and I
should put a little olive oil on your
face after being out in the wind.
",0,FALSE
11908677,gri_2003_m_46_b05_f15_033.jpg,"4    I have looked at the PLMA--
it seems mostly lists and business.
I must now brave the
blizzard to post this and get my
rations!
I adore you--dearest one--how
I long to be with you, how I
miss you.  I love you so much.
I love you.
Sylvia",0,FALSE
11908679,gri_2003_m_46_b05_f15_034.jpg,"Pett 30.3.52

Dearest Lawrence,
Clifford tells me that the snow in London was thicker than it was here - I hope you have kept snug. After your hectic weeks a couple of days at home will do you good.
Yesterday evening - taking my tiny Tennyson I read ""the Princess"" which enthralled me - it is just the kind of thing I enjoy when I am not quite happy. I miss my Lion and it reminds me of him. This little book was a favourite of mine when I was a girl - and I am now reading several poems from it - May Queen, The Talking Oak and A Dream of Fair Women. I shall show you.
I have no news of course - but that I do love you - my dear one and long to see you again.
I shall now go and do something towards my painting - start the jug in profile.",0,FALSE
11908683,gri_2003_m_46_b05_f15_035.jpg,"2:45  I have painted the neck and
the spout of the jug after rather a
struggle with the ellipses but I have
them right now.  They are not perfect
themselves--neither are the bands of
lustre round them.  I have started
on the body of the jug and hope
to do a good deal more before it
gets dark.
Is the Blackheath Film show on Monday?
Do tell me all about it--and how
all your lectures go--what an accomplished Lion you are!
I hear that Oxford won the boat race,
isn't it amazing!
Please could you send the watch
strap.  The glass has come out and I can
have all done together!
I think of you all the time, my
gracious handsome creature, and have a
great longing to read all your poetry;
which I shall do.
I love you
Sylvia",0,FALSE
11908685,gri_2003_m_46_b05_f16_001.jpg,"Pett 1.4.52

Dearest Lawrence -
First my messages. Clifford is looking forward to seeing you on Monday next April 7th at [unclear]Conway[/unclear] Hall. If you wait for him in the lobby he will give you a ticket. [unclear]Haire[/unclear] is having a ""coffee party"" afterwards as he did once when we went.
N.H. asked Clifford if any of Grace's friends would be at the lecture that she would like to come - and Clifford has said That you would! I thought you might enjoy it! Lovely Grub! as you will be lecturing soon yourself you might have some things to discuss. Now mind you tell me all about it! and what Grace and [unclear]Wetty [/unclear]wore!",0,FALSE
11908687,gri_2003_m_46_b05_f16_002.jpg,"2.
The other piece of news is that [unclear] M.
 [/unclear] tells me that the Whitechapel job is advertised - not in the Times or the Statesman, perhaps in the museums journal? Why don't you at least look at the advertisement - for there are not many free Courtauld students at present I believe.
My painting is going nicely - i am working on the mantelpiece - I still have somewhat to do to both jugs and the pattern on the cup - Tiny is delighted with it.
I don't think it has been quite so cold here as in town - but it's been pretty ghastly! And the wind is still bitter. My beans look excellent however, the peas are beginning to show as are the lettuces and in the house, my tomato plants. I put in the sweet corn yesterday.",0,FALSE
11908692,gri_2003_m_46_b05_f16_004.jpg,"I must go and post this - will
write more later.
I love you
Sylvia",0,FALSE
11908694,gri_2003_m_46_b05_f16_005.jpg,"3. 4. 52
Pett
Dearest Lawrence,
I hope you are not too tired - I
remember that you are very busy this
week, and as it is still so cold
it is rather wearing! I hope you
enjoyed the Blackheath film show -
do tell me about it, and how your
lectures went. Tiny is going to find
out full particulars of size and
places of application for films for
The School projector. I will let you
know as soon as possible. I will
make a big poster to put in a conspicuous place, and sell tickets at
my jewellery stall.
You will be pleased to hear that
I have nearly finished my still life
I am now working on the cup -
having finished the mantlepiece.
It is going very well - Clifford and
Marjorie think it very good. I
have bought an address book and",0,FALSE
11908696,gri_2003_m_46_b05_f16_006.jpg,"have started filling in addresses--C&T
have been helping me.
To return to my still life I was
discussing it and functions of the Arts,
with Clifford as I painted this morning
and I said that I thought so many 
paintings were so empty--not that
I did not appreciate a noble simplicity
and a classical austerity, but that
in my work I wished to mirror the
complexities of life, and to show people
how much there is to see, that objects
are somewhere definite, not in an
undefined corner of a characterless
room--but that I should like my
work to be as full of allusion as
a poem by Shakespeare, and to
have all the logic and tautness
that you have taught me is necessary
to a good poem.  So you see what
an influence you have on my work
when you see this picture I think
you will realize how much--I did
not see it quite so clearly before!
Now think of my work in terms of
verse--",0,FALSE
11908698,gri_2003_m_46_b05_f16_007.jpg,"3 ""poetic"" painting normally is most distasteful to me. I see the young French ""Realists"" are advertized in the Burlington-this interest in what you call ""figurative"" painting, will I feel help me next March. I feel great confidence in my work at the moment, and that with all the promised help of my kind friends I cannot but succeed! It is a pleasant feeling.
I shall go to bed now it is getting late and I don't feel at all well. It's the date I expect I shall feel better to-morrow.
I love you so much-my dear Apollo. Look after yourself and let me know your news. 
I love you
Sylvia",0,FALSE
11908700,gri_2003_m_46_b05_f16_008.jpg,"Pett 4.4.52
Dearest Lawrence,
Thank you so much for sending the
watch-strap- it looks very well.
I am most interested to to hear of
the film show- I do wish I had seen
it.  I'm glad you liked the music of Serber.
I hope that he will compose to more
attractive artists next!
I hope you enjoy Grace's lecture and the party.
You do find out about Whitechapel.
I will save you the ""Listener"". and I'm
very glad to hear that you have some work
from Gainsborough- not much!  I'm glad
about the discussion at the I.C.A.
Have you asked Gainsborough for you Bogel
Mss.? I hope you make up to C.C. if 
and when you have the opportunity for
he would be very useful to us both.
I have finished my still life of
jugs- I am very pleased with it-
I think I shall call it ""Still-life for
",0,FALSE
11908704,gri_2003_m_46_b05_f16_010.jpg,"3. I don't feel at all strong today - for my period has only just begun in spite of my feeling rather wretched for several days. - dark round the eyes and people saying that I don't look well and I look cold - so depressing. The weather is much milder to-day - I hope to finish the seed-bed if it's fine to-morrow - I can I think if I take it easy - I will see how I feel though.
   I went to the Bible Soc. Tea on Wednesday.- I hoped to arrive after all the talk but arrived, rather too dramatically somewhat before the end - however Mrs. Hake found me a chair beside her. I missed the pleasure of seeing Fairlight pray however - apparently he screws up his eyes tightly, and gives the Almighty detailed information about the doings of the Bible Society! I nearly disgraced myself however for when I saw Clifford sitting on the platform like a thunder cloud I nearly laughed  ",0,FALSE
11908706,gri_2003_m_46_b05_f16_011.jpg,"4.
Mrs. Bangles came up to me afterwards 
ask asked me to stage manage ""the
Golden Amulet""!  I said I would be 
delighted as apparently she will only 
need me on the last day or two.  I 
must ask Paul for hints.  I think 
it really only means prompting.  I'm 
very flattered of course! but I 
would really rather be just audience.
   Yesterday I went to evensong and 
brought Mrs. [unclear]Hake [/unclear]back for coffee and 
sandwiches before returning to 
hear Stainers Crucifixion admirably 
done by the choir - but oh - I knew 
it was bad, but I had forgotten just 
how bad, how empty, how interminable 
how thin - like watered piss - 
not a thought in it - a maudlin
 musical!
   I shall to bed now, my love, and 
I wish I were in your arms.  I adore 
you.  Dearest Lion love me
      I love you 
           Sylvia

P.S. Please would you send 
me R. Hart's address.
Clifford says unless you worry 
the publisher a bit, they will shelve your book 
indefinitely   .S. 

",0,FALSE
11908715,gri_2003_m_46_b05_f16_015.jpg,"for your lecture begins, I expect I
will be busy with G & G before it.
I hope that you have a good time,
and Haire talks to you. I wonder
whether your lecture will be fixed.
I expect I may return to you when
Michael comes back on Monday as
he will I think return in the car.
Would this be convenient? I mean
of course Bank Holiday Monday. Let
me know.
Look after yourself, my love, my
sweetheart.
I love you
Sylvia

P.S. Thank you for this mornings letter - 
and all your news. I hope your
review went well and you finished the
Muses - I very much look forward
to seeing it - though it does seem
rather brutal somehow! I hope you
have a splendid audience for [unclear][/unclear].
I adore you.
",0,FALSE
11908717,gri_2003_m_46_b05_f16_016.jpg,"Pett 8.4.52

Dearest Lawrence,
As it is a lovely afternoon I am
sitting in a deckchair in front of the
house in the sun - I have still an
enormous number of things to be
done - I have not yet put in all
the seeds - but yesterday I turned
out the dining room and washed
the curtains - both pairs - and as
I had to wash the silk ones six times
I feel quite exhausted! This morning
I went into Hastings to get some
frames and various shopping - I
met Mrs. Hake on the 'bus and she
took me to coffee which was very
pleasant. Tiny and I thought of
you all yesterday evening and I
was delighted to hear that you met
[unclear]Tingel[/unclear]. I understand that the lecture
was very good and that there was
a large audience. I am so sorry that
[unclear]Haise[/unclear] is so unwell. I hear that you lead",0,FALSE
11908719,gri_2003_m_46_b05_f16_017.jpg,"a long talk with Grace, and that you seemed cheerful and well which is delightful.
In answer to your letter I'm afraid I have been over-working a bit - there's so much to do! But I'm so tired now that I shall have to be more sensible! I hope you were pleased with the Laim review.
The Foldes came and spoke to me in the 'bus this morning - they asked me to go round - said we must meet. Well I shan't put myself out!
I haven't done any painting - and I don't think I'll have time now - until after Easter - but I might manage a water colour.
How are your finances? When shall I come after Easter? I long to see you - my poet
I love you
Sylvia",0,FALSE
11908721,gri_2003_m_46_b05_f16_018.jpg,"Pett                                                       St George's Day!
Dearest Lawrence,
I enjoyed my journey - the countryside looked lovely and I so much prefer the train; and I prefer steam trains for you can read in comfort! I read quite a lot of George and also looked often at my watch to see where you had got to in in your lecture. (God knows what's the matter with my pen now! - perhaps it's the ink!)
I hope your lecture went well and you had a good audience - tell me all about it and the future lectures, tomorrow you have one.
I took my frames with me and left my case which Clifford brought for me this morning so I had no",0,FALSE
11908725,gri_2003_m_46_b05_f16_020.jpg,"3
in the afternoon I started on Cliffords
big nude - he sat on a low stool
in the long grass (!) under the
laurel hedge in the rose garden
clasping one knee with both hands -
he is not exactly in shadow although
in the shade - there is a diffused light
the grass in the orchard shining very
brightly - a brilliant pre- R. green
through the hedge and pale blue-
green nettles just behind him. I
sketched him in roughly for proportion and shall work on the background until it is warm enough for
him to sit for me naked. I have
rubbed in some of the bright green
and the nettles - it looks rather like
a Gauguin at the moment! I
shall work on it tomorrow and the
garden - then I shall start a
landscape I hope by the end of the week
end - probably the fig - tree",0,FALSE
11908727,gri_2003_m_46_b05_f16_021.jpg,"4.
as the weather is rather uncertain.
   The Woods asked tenderly after you 
and Tiny was delighted to have the 
sugar etc and wanted to pay - but 
I said not.  They are expecting 
to see you on Monday week - the 5th 
of May and they will take us 
both out to a birthday for me 
dinner at Roses:  I urged this 
as one has no  ""mum""!
    Michael has suggested that I go 
to Cambridge for the week-end on 
the 10th of May - would this suite 
you ?  I know it won't in one 
way!
    Tiny and Clifford seem on the 
whole very cheerful and after my 
grumble - it was delightful to see 
them.  I rang up Mrs. Banger 
and shew as most friendly - all is 
",0,FALSE
11908729,gri_2003_m_46_b05_f16_022.jpg,"5    well and she is letting me have
a copy of the operetta and I
going to a rehearsal at the Village
Hill on Thursday--tomorrow at
7:30.  I shall tell you all about
it!
Dearest Darling Lion, my Lawrence
I adore you, and only live to see
you again.  I wish you could be
here.  I hope you will be able to
write some more splendidly ingenious
poems like those that you have nearly
finished--the Muses and the City--
and don't forget to see the ""kind
gentleman"" at Hodders--and tell
him what a difference the publication
of Hogarth would make to your
getting a job--also the ""kind gentleman""
of ""The Author""!
I shall go to bed now as
",0,FALSE
11908731,gri_2003_m_46_b05_f16_023.jpg,"it is not so early and I am
tired - I love you, I adore you
dearest Lion. I love you
Sylvia

P.S. This seems rather a dotty letter!
Pray excuse me - gardening softing
the brain? S.",0,FALSE
11908733,gri_2003_m_46_b05_f16_024.jpg,"Pett                10.4.52
Dearest Lawrence,
Thank you for the exciting extract from Lion News and Reviews-it was a very impressive procession I can see. This is just a hurried note to say to expect me about 4 o'clock on Monday afternoon. I expect to come by car-but if not as it may be sold I shall come by train. And may be a little later;  but I imagine not much.
In haste, I love you
Sylvia",0,FALSE
11908734,gri_2003_m_46_b05_f16_031.jpg,"25-4-52 Rectory Lodge. Dearest Lawrence
Thank you for your letter I'm
so glad that you had a good audience
on Tuesday and I hope that you
did on Thursday too. I feel sure
that your Tuesday lecture was very
good, even though you seem rather
critical of it. I wish I had heard
it.
I have now put in all my seeds for
the moment - and have worked more
on Clifford's nude which is going well.
I hope to start another painting to-
morrow. I went to the rehearsal
last night and really it is very
good - Thorp is superb! The back
cloth is a scene such as could
be found on a black lacquer cabinet
and is most effective.
",0,FALSE
11908737,gri_2003_m_46_b05_f16_032.jpg,"2 the only draw back being that I shall have to be there every evening except Saturday! Ah me! Alas, as they would say in this operetta! They have left out ""thou trespasses"" but there are many ""perchances""-date 1902 author Clementine Ward. Wonderful photograph of contemporary caste!
Thorp is the Emperor [unclear] Hokipokitipwoptop [unclear]! This afternoon I am helping poor Michael Watson with an examination testimonial-he can't do the trees-I find I can! I'm so surprised that he thought I could!
I foolishly ""caught"" a stiff neck yesterday and don't feel too bright today. I wish you were here it is so pretty. I must hurry up with a landscape.",0,FALSE
11908739,gri_2003_m_46_b05_f16_033.jpg,"3   I shall make  various enclosures which
I hope will amuse you!  I think
that I shall write a letter to Art News
about the closing of the Late basement.  I don't like Greenwood's
outrageous suggestion -- after all
scholars ought to be able to study
the paintings -- but it's a ridiculous 
economy.
   I will write again to-morrow --
I don't feel very lucid to-day,
and I fear that I may miss the
post.
   I love you my poet -- tell me
all your news.
                I love you
                     Sylvia",0,FALSE
11908740,gri_2003_m_46_b05_f16_034.jpg,"Pett 29 4. 52
Dearest Lawrence,
Who will tell when they see a serene spring picture of an old fig-tree against a sunny landscape only slightly softened by the morning mist the tears I shed as I painted it or the tragic significance it had for me. So often in our lives the world is a paradise which we in our weakness cannot enter in but throw away our birthright for the infantile mess of pottage.  There lies tragedy, not in the [unclear]Kiosery[/unclear] horrors of Bacon.
When I received your letter I was at first incredulous then very angry, then the worst - grief stricken. I should never have imagined that you would ever change - I did not really expect that, but thought",0,FALSE
